playerID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,BB,SO,ERA,IBB
phillto01,7677,8,12,45,15,6,1,0,484,164,67,71,44,12.8,0.0
phillza01,8052,0,1,27,0,0,0,0,67,24,8,9,20,15.23,1.0
phoebto01,13783,56,52,201,149,29,11,6,3090,888,381,489,725,29.950000000000003,23.0
phoenst01,3989,0,0,3,0,0,0,0,18,7,9,5,6,38.629999999999995,0.0
phylebi01,5698,10,19,37,31,28,2,2,826,324,121,89,76,9.25,0.0
piattdo01,1991,0,0,21,0,0,0,0,104,29,10,17,29,2.6,0.0
piattwi01,11403,86,79,182,170,139,12,1,4171,1481,556,455,517,25.39,0.0
pichahi01,19968,50,44,350,68,3,1,20,2309,838,380,287,394,121.44,36.0
pichero01,11777,10,16,134,11,3,0,12,664,216,103,123,157,26.4,21.0
pickech01,1910,0,0,2,0,0,0,0,18,7,1,2,2,1.5,0.0
pickeri01,1998,0,0,2,0,0,0,0,2,3,6,4,2,81.0,0.0
pickfke01,2002,0,2,16,4,0,0,0,90,37,20,20,18,6.0,1.0
pickrcl01,3867,1,0,19,1,0,0,0,89,44,15,10,15,9.01,0.0
picoje01,5967,13,12,113,26,3,2,5,886,327,139,105,132,12.71,26.0
piconma01,5853,0,2,13,3,0,0,0,120,43,28,25,11,26.08,0.0
piechal01,3881,2,5,22,8,2,0,0,186,68,39,42,18,5.75,0.0
piehcy01,5742,9,9,43,12,4,2,0,500,156,70,75,76,12.27,0.0
piercbi01,11533,27,43,116,70,28,2,0,1832,676,289,268,165,24.490000000000002,0.0
piercbi02,35197,211,169,585,432,193,38,32,9920,2989,1201,1178,1999,60.02999999999999,35.0
pierced01,1992,0,0,2,1,0,0,0,16,9,2,4,3,3.38,0.0
piercje01,1995,0,3,12,0,0,0,0,45,16,11,14,12,6.6,4.0
piercra01,5775,7,11,66,15,5,0,0,546,269,114,63,38,18.49,0.0
piercto01,3935,4,6,66,9,0,0,8,391,118,47,40,77,6.9,8.0
pierema01,11685,30,38,194,68,21,4,8,2021,713,339,321,188,38.92,0.0
pieroal01,3841,1,2,8,2,2,0,0,80,26,12,12,13,24.48,0.0
pierrbi01,1950,0,2,12,3,0,0,0,87,33,34,28,13,10.55,0.0
piersch01,2001,0,0,11,0,0,0,0,34,12,3,6,7,2.38,0.0
piersda01,1876,0,1,1,1,0,0,0,0,2,2,0,0,0.0,0.0
pierswi01,5761,0,1,11,2,0,0,0,96,32,12,31,10,10.219999999999999,0.0
pignaca01,4015,0,0,6,0,0,0,0,8,5,2,2,3,18.0,0.0
piktuge01,1956,0,0,2,0,0,0,0,15,6,4,2,3,7.2,0.0
pilledu01,15620,38,66,188,119,34,4,2,2712,985,442,391,305,41.99,5.0
pillehe01,7686,34,32,107,76,33,4,3,1691,600,216,192,148,29.480000000000004,0.0
pillisq01,1915,0,0,2,0,0,0,0,16,10,4,2,0,6.75,0.0
pillty01,2017,0,3,7,3,0,0,0,66,22,13,10,16,5.32,2.0
pimenst01,6042,2,2,33,0,0,0,0,160,51,26,21,54,11.13,2.0
pinaho01,17749,23,23,314,7,0,0,38,1296,358,156,216,278,25.569999999999993,37.0
pindebr01,4031,0,2,26,0,0,0,0,86,31,11,15,26,20.93,1.0
pinedlu01,4003,1,4,42,2,0,0,0,152,41,25,38,44,9.09,3.0
pinedmi01,10073,40,41,117,117,1,0,0,2040,652,306,157,687,19.21,2.0
pineijo01,26073,104,93,335,263,15,6,2,5263,1878,859,487,1058,57.89000000000001,32.0
pinknge01,1886,0,0,1,0,0,0,0,6,2,1,0,0,4.5,0.0
pinnaed01,1903,0,0,2,1,0,0,1,21,5,2,2,2,2.57,0.0
pinoyo01,4029,2,7,18,12,0,0,0,239,89,41,17,63,8.33,0.0
pintole01,3846,0,1,12,0,0,0,0,86,38,18,14,5,14.11,0.0
pintore01,10040,8,10,244,0,0,0,2,693,186,93,152,222,17.09,6.0
pintori01,2017,1,2,25,0,0,0,0,89,39,26,17,25,7.89,1.0
pipgred01,1932,0,1,5,1,0,0,0,30,16,6,6,5,5.4,0.0
pipgrge01,21226,102,73,276,189,93,16,12,4465,1529,676,598,714,69.57,0.0
pippeco01,5815,5,16,38,25,5,0,1,525,253,124,64,55,27.52,0.0
pirtlge01,1978,0,2,19,0,0,0,0,77,33,17,23,14,5.96,6.0
piscima01,5994,4,5,75,0,0,0,0,242,73,38,58,55,15.91,3.0
pitlosk01,5919,8,8,59,20,1,0,1,578,196,97,103,124,9.09,6.0
pittito01,15228,115,113,262,227,187,23,3,6122,2017,702,734,832,26.29,0.0
pittsji01,9988,7,12,81,29,0,0,0,677,268,151,117,116,37.31,2.0
pitulst01,1957,2,2,23,5,1,0,0,179,67,33,32,17,4.98,4.0
pivetni01,4035,15,24,59,58,0,0,0,891,307,176,108,328,10.79,0.0
pizarju01,37347,131,105,488,245,79,17,28,6103,1807,776,888,1522,88.65,67.0
pladsgo01,7922,0,4,20,6,0,0,0,152,66,34,23,18,71.85,0.0
planeem01,1931,0,0,2,0,0,0,0,16,7,6,4,0,10.13,0.0
planked01,32453,326,194,623,529,410,69,23,13487,3958,1174,1072,2246,39.8,0.0
planked02,3957,0,0,9,0,0,0,0,31,15,6,4,2,11.41,2.0
planter01,5984,0,0,61,0,0,0,1,127,40,21,31,16,11.43,1.0
plaweke01,2017,0,0,2,0,0,0,0,9,5,4,0,0,12.0,0.0
pleisbi01,11781,21,16,190,10,1,0,13,842,269,127,126,184,22.540000000000003,17.0
plesada01,39902,65,71,1064,14,0,0,158,3216,977,433,402,1041,75.55999999999999,54.0
plittno01,3845,3,6,23,8,1,0,0,215,85,38,38,9,13.09,0.0
ploditi01,1972,0,0,1,0,0,0,0,1,3,1,0,0,27.0,0.0
plunker01,29893,72,58,714,41,0,0,35,3453,1009,488,647,1081,58.69,45.0
plutkad01,4034,4,5,19,12,0,0,1,241,83,48,25,63,12.64,1.0
plympje01,1991,0,0,4,0,0,0,0,16,5,0,4,2,0.0,0.0
poatra01,11673,22,30,116,47,15,4,1,1200,425,202,162,178,47.36,0.0
podbibu01,17580,25,42,172,76,20,2,3,1923,693,320,245,242,58.61,0.0
podgajo01,9712,20,37,115,61,20,0,0,1531,542,238,165,129,25.299999999999997,0.0
podrejo01,31379,148,116,440,340,77,24,11,6795,2239,925,743,1435,69.0,70.0
poetzjo01,1926,0,1,2,1,0,0,0,24,5,3,8,0,3.38,0.0
poffebo01,5814,16,12,57,32,13,1,4,802,301,141,149,65,14.870000000000001,0.0
poholto01,11723,31,52,159,104,30,5,1,2261,791,329,192,316,23.5,15.0
poindje01,3875,0,2,14,4,0,0,0,123,42,22,31,14,10.9,0.0
polchlo01,1902,0,1,1,1,1,0,0,24,9,5,4,2,5.63,0.0
poledi01,11853,25,37,122,77,8,1,1,1593,607,298,209,239,30.180000000000003,12.0
politcl01,20020,22,23,330,16,0,0,15,1234,393,201,171,342,47.739999999999995,26.0
polivke01,1947,0,0,2,0,0,0,0,9,3,1,3,1,3.0,0.0
polleda01,1996,1,3,32,0,0,0,0,65,23,19,11,14,7.89,1.0
polleho01,29243,131,116,403,278,116,25,20,6322,2096,821,745,934,68.3,4.0
pollilo01,3876,0,2,24,0,0,0,3,127,55,22,23,11,9.940000000000001,0.0
polonjo01,1977,1,0,2,1,0,0,0,21,8,5,1,5,6.43,0.0
pomerdr01,18132,44,48,196,122,0,0,3,2130,653,309,305,687,39.03,8.0
pomerst01,2012,0,0,3,0,0,0,0,18,7,2,1,3,3.0,0.0
pomorjo01,1934,0,0,3,0,0,0,0,5,1,1,2,0,5.4,0.0
ponceda01,2018,0,2,11,4,0,0,1,99,24,10,13,31,2.73,0.0
pondar01,7586,35,19,69,57,46,3,2,1488,517,190,150,156,13.389999999999999,0.0
pondeel01,7677,17,27,69,42,20,3,0,1136,395,135,72,113,15.23,0.0
ponsosi01,28051,91,113,298,278,29,4,1,5281,2004,983,609,1031,82.55000000000001,19.0
pooleed01,9510,33,35,80,70,61,5,1,1785,584,201,238,226,14.84,0.0
pooleji02,29938,22,12,431,0,0,0,4,1089,376,174,156,256,103.1,33.0
poormto01,5651,3,9,15,11,10,0,1,329,147,49,30,14,50.03,0.0
poppbi01,1902,2,6,9,7,5,0,0,181,87,33,26,20,4.92,0.0
porceri01,20135,135,106,311,307,10,3,0,5589,1998,881,429,1364,42.97,15.0
poredaa01,6032,3,1,40,0,0,0,0,104,40,18,20,33,12.22,2.0
porraed01,1914,0,1,3,3,0,0,0,31,18,5,7,0,4.35,0.0
portebo01,25400,87,97,318,193,92,23,8,4703,1571,660,552,572,84.12,20.0
portech01,9915,13,13,54,34,7,1,0,711,278,109,54,136,19.41,4.0
portehe01,11319,96,107,207,206,201,9,0,5380,1893,737,466,659,30.09,0.0
portene01,3853,0,0,3,0,0,0,0,12,5,1,1,1,4.5,0.0
porteod01,1902,0,1,1,1,1,0,0,24,12,3,5,2,3.38,0.0
portoal01,1948,0,0,3,0,0,0,0,12,2,0,1,1,0.0,0.0
portoar01,13699,38,57,166,117,33,5,2,2452,778,392,320,338,37.36,9.0
portuma01,29880,109,95,346,283,16,4,5,5479,1813,817,607,1134,68.89,27.0
porzimi01,6004,3,3,51,3,0,0,0,215,79,47,34,52,19.83,2.0
posedbi01,9704,41,43,138,87,45,6,6,2038,757,344,248,227,25.57,0.0
poserbo01,3867,1,1,5,1,0,0,0,43,29,16,6,2,36.22,0.0
posselo01,9744,2,5,15,8,1,0,0,154,62,30,24,22,25.96,0.0
potelo01,10006,4,4,129,2,0,0,6,659,199,87,88,167,21.92,9.0
pottedy01,1938,0,0,2,0,0,0,0,6,4,1,0,1,4.5,0.0
pottene01,25264,92,97,349,177,89,6,22,5058,1721,748,582,747,62.86,0.0
pottesq01,1923,0,0,1,0,0,0,0,9,11,7,4,1,21.0,0.0
pottne01,1922,0,0,2,0,0,0,0,6,7,7,2,0,31.5,0.0
pottsmi01,1996,1,2,24,0,0,0,1,136,58,36,30,21,7.15,2.0
poundbi01,3806,0,0,2,0,0,0,0,33,16,10,2,4,16.8,0.0
poundbr01,6051,3,2,38,0,0,0,0,115,61,38,10,42,27.319999999999997,1.0
povsema01,2017,0,0,3,0,0,0,0,11,9,3,1,2,7.36,0.0
powelab01,3770,8,18,29,25,22,1,0,628,217,93,54,97,13.23,0.0
powelbi01,7644,4,8,17,11,4,2,0,254,76,27,43,25,69.08,0.0
powelbr01,12008,7,18,59,34,0,0,0,659,251,145,90,120,53.46,6.0
powelde01,15910,11,22,207,23,0,0,3,1019,360,187,159,199,50.91,16.0
powelgr01,1963,1,1,20,4,1,1,0,149,37,15,32,39,2.72,0.0
powelja01,30472,245,255,578,516,422,46,15,13167,4319,1450,1021,1621,48.69,0.0
powelja02,1913,0,0,2,0,0,0,0,6,1,0,2,0,0.0,0.0
powelja04,22000,36,23,512,0,0,0,22,1627,543,251,272,423,46.63,30.0
powelje01,5997,5,16,35,27,0,0,0,444,175,96,64,77,20.61,2.0
powelro01,5982,0,5,48,4,0,0,0,160,55,32,32,42,21.87,4.0
powerik01,3855,2,1,20,1,0,0,2,114,34,19,17,7,9.0,0.0
powerji01,1890,1,2,4,2,2,0,0,90,38,19,16,3,5.7,0.0
powerte01,25831,68,69,564,85,5,3,70,3480,1159,515,452,701,64.45,73.0
poynebo01,2018,1,0,20,0,0,0,0,67,22,8,3,24,3.22,0.0
prallwi01,1975,0,2,3,3,0,0,0,44,21,14,8,7,8.59,0.0
prattan01,4006,0,1,5,0,0,0,0,9,1,5,11,2,28.35,1.0
pregejo01,3927,2,0,19,0,0,0,1,83,29,15,19,13,9.73,5.0
prendji01,1948,1,1,10,2,0,0,1,50,30,19,5,3,10.26,0.0
prendmi01,11499,41,53,180,97,48,6,4,2725,867,277,207,311,21.810000000000002,0.0
prentge01,3803,3,3,11,7,4,0,0,173,76,34,21,10,17.87,0.0
preskjo01,11725,25,37,128,61,15,2,5,1471,511,251,188,202,24.44,1.0
pressry01,12093,18,16,307,0,0,0,3,1021,316,134,111,314,22.229999999999997,12.0
pressto01,9700,32,30,154,42,17,4,12,1579,547,222,134,157,19.85,0.0
pricebi01,1890,1,0,1,1,1,0,0,27,6,2,7,1,2.0,0.0
pricebr01,2014,0,0,3,0,0,0,0,8,8,6,1,1,20.25,0.0
priceda01,22143,143,75,299,289,17,3,0,5767,1704,695,495,1853,40.93000000000001,12.0
pricejo02,23824,45,49,372,84,10,1,13,2718,839,367,337,657,45.529999999999994,41.0
priddbo01,19671,24,38,249,29,3,0,18,1608,518,238,198,294,38.62,18.0
priesed01,1998,0,1,2,2,0,0,0,18,12,7,1,1,10.5,0.0
prietar01,11987,15,24,70,60,3,0,0,1057,407,190,176,231,33.61,7.0
primra01,11636,22,21,116,34,10,2,4,1053,379,139,72,161,26.4,0.0
princdo01,1962,0,0,1,0,0,0,0,3,0,0,1,0,0.0,0.0
prinzbr01,14025,5,4,102,0,0,0,9,276,99,50,50,64,46.26,5.0
priorma01,10020,42,29,106,106,5,1,0,1971,582,256,223,757,20.65,10.0
proctji01,1959,0,1,2,1,0,0,0,8,8,5,3,0,16.88,0.0
proctre01,1923,0,0,2,0,0,0,0,12,11,6,2,0,13.5,0.0
proctsc01,18069,18,16,307,1,0,0,1,1029,337,182,167,291,49.989999999999995,21.0
proesge01,1888,3,4,7,7,7,1,0,177,53,25,30,20,3.81,0.0
prokolu01,6003,11,17,56,37,0,0,0,693,255,136,74,144,14.66,3.0
prolymi01,13859,22,29,267,18,2,0,22,1637,531,196,195,185,23.130000000000003,40.0
prougbi01,1912,0,0,1,0,0,0,0,9,7,2,1,0,6.0,0.0
prudhau01,1929,1,6,34,6,2,0,1,282,119,65,53,26,6.22,0.0
pruethu01,13486,29,48,211,69,28,1,13,2235,816,383,396,357,31.720000000000002,0.0
pruiete01,3815,4,18,48,23,7,3,5,697,221,73,80,82,5.1,0.0
pruitau01,4035,9,8,53,8,0,0,5,458,175,85,38,108,9.96,2.0
pryorst01,6039,3,1,34,0,0,0,0,96,26,10,16,35,3.91,2.0
pucketr01,1911,0,0,1,0,0,0,0,6,4,3,2,1,13.5,0.0
puentmi01,1970,1,3,6,4,1,0,0,56,25,17,11,14,8.2,1.0
puffebr01,8014,3,4,85,0,0,0,0,345,124,65,67,71,25.36,12.0
pughti01,13963,25,28,107,58,4,1,0,1250,479,230,158,214,92.74,9.0
puleoch01,15880,29,39,180,76,3,1,2,1899,621,299,319,387,30.41,29.0
pulidal01,5953,1,1,12,4,0,0,1,104,45,20,11,16,22.7,0.0
pulidca01,6001,3,8,32,15,0,0,0,334,118,74,47,47,18.740000000000002,2.0
pulsibi01,11998,13,19,106,46,2,0,0,981,361,187,141,202,53.629999999999995,7.0
pumpesp01,1925,0,0,1,0,0,0,0,3,1,1,1,0,9.0,0.0
purcebl01,16947,15,43,79,57,52,0,0,1744,746,241,84,138,56.07,0.0
purceda01,10051,7,13,111,21,1,0,1,618,199,114,118,174,38.50000000000001,8.0
purdijo01,7866,6,4,58,5,1,1,2,332,93,48,52,68,16.44,11.0
purkebo01,25480,129,115,386,276,92,13,9,6344,2170,891,510,793,48.239999999999995,41.0
purkema01,2016,0,1,12,0,0,0,0,54,20,11,12,15,5.5,1.0
purneos01,1895,0,0,1,0,0,0,0,6,4,2,3,0,9.0,0.0
putkolu01,6039,1,5,44,0,0,0,1,145,55,25,19,39,33.97,1.0
putnaza01,14098,10,7,145,0,0,0,6,456,130,54,57,162,34.43,7.0
puttmam01,7618,8,9,33,18,8,2,1,520,158,69,67,85,13.26,0.0
putzjj01,24102,37,33,572,0,0,0,189,1700,469,194,184,599,42.769999999999996,18.0
pyechjo01,1954,0,1,1,0,0,0,0,8,4,3,2,2,10.13,0.0
pyleew01,9713,11,21,67,36,5,1,1,811,277,151,150,122,52.43,0.0
pyleha01,1928,0,0,2,1,0,0,0,4,1,3,4,1,20.25,0.0
pylesh01,3771,1,4,5,5,4,0,0,107,41,18,27,9,8.73,0.0
quackke01,10080,13,15,203,0,0,0,8,623,194,101,82,186,29.27,10.0
quallch01,32169,52,48,844,0,0,0,74,2422,819,349,211,624,75.73,42.0
qualtto01,7826,0,0,34,0,0,0,0,158,63,33,26,20,178.05,5.0
quantpa01,31978,68,78,841,64,1,1,21,3767,1442,534,336,725,68.91,68.0
quarlbi01,3784,3,2,6,5,5,0,0,147,63,34,17,16,12.85,0.0
queenme01,17527,27,40,146,77,15,3,1,1670,567,315,329,328,70.07,0.0
queenme02,13783,20,17,140,33,6,2,14,1169,336,136,143,306,27.659999999999997,22.0
queveru01,8006,14,30,66,58,2,1,0,979,364,223,175,237,24.59,12.0
quicked01,1903,0,0,1,1,0,0,0,6,5,2,1,0,9.0,0.0
quinnfr02,3899,0,0,9,0,0,0,0,72,20,9,10,4,11.86,0.0
quinnja01,44192,247,218,756,444,243,28,57,11761,4238,1433,860,1329,81.04999999999998,0.0
quinnro01,2018,0,0,1,0,0,0,0,5,6,7,2,0,37.8,0.0
quinnta01,3805,0,1,3,1,1,0,0,51,23,9,6,4,9.5,0.0
quinnwi01,1941,0,0,3,0,0,0,0,15,3,4,3,2,7.2,0.0
quintjo01,16122,70,68,218,215,2,2,0,3942,1269,525,373,1146,29.410000000000004,21.0
quintlu01,3949,2,3,22,0,0,0,0,59,30,11,20,16,10.69,2.0
quirira01,1996,0,1,1,1,0,0,0,5,4,7,5,1,37.8,0.0
quirkar01,3925,3,2,14,8,0,0,0,145,59,28,26,30,10.219999999999999,1.0
quiseda01,25802,56,46,674,0,0,0,244,3130,1064,320,162,379,48.870000000000005,70.0
rabech01,3915,0,4,11,2,0,0,0,81,30,11,9,16,6.5,0.0
raburry01,4028,0,0,2,0,0,0,0,5,1,0,1,1,0.0,0.0
rachust01,1940,0,1,2,1,1,0,0,30,9,5,5,10,4.5,0.0
raczkmi01,1992,0,0,8,0,0,0,0,19,8,6,5,2,8.53,0.0
radatdi01,17692,52,43,381,0,0,0,122,2081,532,241,296,745,41.410000000000004,46.0
radboch01,20746,310,194,527,502,488,35,2,13582,4328,1347,875,1830,31.819999999999997,0.0
radboge01,1883,1,2,3,3,2,0,0,66,38,16,7,2,6.55,0.0
radebro01,1911,0,0,2,1,0,0,0,30,6,3,4,1,2.7,0.0
raderdr01,1921,0,0,1,0,0,0,0,6,2,0,0,0,0.0,0.0
radfopa01,11330,0,4,10,4,3,0,0,130,85,41,17,13,55.07,0.0
radinsc01,21952,42,25,557,0,0,0,52,1445,461,184,209,358,59.11,29.0
radkebr01,24006,148,139,378,377,37,10,0,7353,2643,1150,445,1467,51.14,12.0
radloro01,1999,0,1,7,0,0,0,0,26,15,12,4,3,12.46,0.0
raethha01,3911,0,0,2,0,0,0,0,12,3,3,4,0,13.5,0.0
raffeke01,29202,119,154,396,282,133,31,16,6455,2257,860,449,806,59.269999999999996,0.0
raffoal01,1969,1,3,45,0,0,0,1,217,81,33,25,38,4.11,3.0
raganpa01,22986,77,104,283,182,93,12,6,4825,1555,534,470,680,44.64,0.0
raggibr01,5998,2,3,29,5,0,0,1,140,75,42,25,32,28.8,1.0
raglafr01,3865,1,4,23,6,0,0,0,228,105,60,31,15,14.219999999999999,0.0
raicher01,3951,7,8,19,17,2,0,0,286,125,62,31,35,22.419999999999998,6.0
rainech01,13873,43,35,141,106,10,6,2,2009,738,335,287,300,31.91,15.0
raineta01,2018,0,0,8,0,0,0,0,21,13,19,12,7,24.43,1.0
rainst01,3999,3,5,53,0,0,0,0,193,74,39,34,66,13.549999999999999,0.0
rajsida01,5937,3,4,55,6,0,0,2,346,128,59,46,76,13.530000000000001,0.0
rakeraa01,6016,1,0,14,0,0,0,0,57,17,7,4,14,7.44,0.0
rakerja01,5997,2,0,13,0,0,0,0,74,35,24,11,16,22.64,0.0
rakowed01,13742,36,47,195,90,20,3,5,2284,771,366,304,484,35.349999999999994,17.0
raleijo01,3819,1,10,18,11,3,0,0,257,93,39,21,28,12.79,0.0
raleybr01,4025,1,2,14,5,0,0,0,115,44,30,19,30,13.280000000000001,0.0
rambepe01,3879,0,1,5,1,0,0,0,36,19,11,5,4,17.38,0.0
rambope01,1926,0,0,1,0,0,0,0,11,6,6,4,4,14.73,0.0
ramiral01,1983,4,4,11,10,1,0,0,171,46,22,30,20,3.47,1.0
ramiral03,2015,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0.0
ramirca01,4035,0,0,17,0,0,0,0,75,9,8,12,19,9.559999999999999,0.0
ramired01,8034,7,2,103,0,0,0,2,328,102,63,66,126,22.680000000000003,5.0
ramirel01,10030,4,15,39,26,0,0,0,481,201,114,54,96,56.72,5.0
ramirel02,2012,0,1,20,0,0,0,0,64,24,13,20,22,5.48,1.0
ramirer01,10026,8,4,91,0,0,0,0,342,111,50,22,56,17.46,1.0
ramirer02,14105,32,39,192,92,0,0,3,1913,618,309,181,496,36.34,10.0
ramirhe01,3999,1,3,21,0,0,0,0,90,30,18,16,13,13.43,2.0
ramirho01,16053,40,35,169,105,3,1,0,2065,758,356,264,318,44.830000000000005,26.0
ramirjc01,14110,15,19,137,26,0,0,2,841,288,147,104,200,42.08,7.0
ramirjo02,10080,5,9,124,0,0,0,0,356,106,64,72,111,55.78999999999999,8.0
ramirne01,12096,4,7,163,0,0,0,3,464,134,74,80,187,45.97,3.0
ramirno01,8066,7,6,112,1,0,0,1,367,110,61,50,137,20.939999999999998,4.0
ramirra02,20100,23,21,424,0,0,0,9,1304,370,165,190,364,40.36,27.0
ramirra03,4017,1,1,16,4,0,0,0,118,25,13,15,29,6.32,0.0
ramirro01,3997,2,5,53,4,0,0,1,165,80,47,34,49,14.399999999999999,3.0
ramirsa01,2006,0,0,4,0,0,0,0,10,6,3,2,1,8.1,0.0
ramirye01,2018,1,8,17,12,0,0,0,196,64,43,36,62,5.92,1.0
ramosaj01,14105,17,18,374,0,0,0,99,1098,265,125,200,426,29.01,14.0
ramosce01,16100,10,15,267,14,0,0,2,1040,346,155,139,268,37.6,22.0
ramosed01,1997,0,2,4,2,0,0,0,42,15,8,6,4,5.14,0.0
ramosed02,6051,6,11,153,0,0,0,1,421,127,55,54,157,10.36,6.0
ramosma01,2003,1,1,3,3,0,0,0,39,11,9,13,8,6.23,0.0
ramospe01,29432,117,160,582,268,73,13,55,7067,2364,1068,724,1305,77.2,76.0
ramsaro01,3999,1,3,43,4,0,0,0,206,66,32,49,43,9.78,4.0
ramsdwi01,9748,24,39,111,58,18,2,5,1439,455,204,215,240,24.96,0.0
ramseto01,11325,113,124,248,241,225,5,0,6302,1941,769,671,1515,24.470000000000002,0.0
ranauan01,6045,5,5,20,14,0,0,0,258,93,67,44,44,38.08,0.0
randasc01,2003,2,5,15,2,0,0,0,83,34,20,11,25,6.51,3.0
randost01,6014,10,7,109,6,0,0,0,465,144,95,136,134,21.71,7.0
raneyri01,3899,1,3,4,3,1,0,0,55,25,15,14,7,12.21,0.0
rapadcl01,16077,8,0,152,0,0,0,0,279,76,42,51,82,34.06999999999999,4.0
rapppa01,19965,70,91,259,239,9,5,0,4162,1468,721,683,825,54.15999999999999,32.0
raschvi01,21460,132,66,269,255,106,26,3,5457,1666,752,727,944,60.12000000000001,5.0
rasmuco02,10071,4,5,84,8,0,0,0,369,106,57,57,121,25.94,6.0
rasmude01,27842,91,77,256,235,21,5,0,4382,1424,673,522,835,72.62,23.0
rasmuer01,17813,50,77,238,144,27,12,5,3053,1033,435,309,489,47.61,41.0
rasmuha01,1915,0,0,2,0,0,0,0,6,3,3,2,2,13.5,0.0
rasmuro01,4029,2,1,30,0,0,0,0,80,34,21,15,30,13.85,0.0
rasneda01,8026,9,15,41,30,0,0,0,497,187,92,54,93,17.52,2.0
rathfr01,3937,0,2,8,2,0,0,0,69,19,12,11,7,9.3,2.0
rathfr02,1998,0,0,2,0,0,0,0,16,6,1,2,2,1.69,0.0
rathga01,3997,0,1,8,1,0,0,0,24,9,10,7,5,22.37,0.0
ratlijo01,2000,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0.0
ratzest01,3961,1,1,13,1,0,0,0,64,32,17,9,4,17.48,1.0
rauchbo01,1972,0,1,19,0,0,0,1,81,27,15,21,23,5.0,2.0
rauchjo01,26100,43,40,556,11,0,0,62,1785,559,258,179,475,59.44,25.0
raudo01,17785,81,60,222,187,33,11,3,3783,1259,469,382,697,36.260000000000005,14.0
rautzla01,7913,6,4,83,0,0,0,7,284,98,41,47,45,23.73,6.0
ravinjo01,8066,2,3,35,0,0,0,1,116,29,22,19,45,20.16,1.0
rawlesh01,25786,111,118,469,230,41,7,40,5614,1934,836,734,991,53.730000000000004,64.0
rayca01,3831,0,2,5,2,0,0,0,50,20,9,20,11,9.73,0.0
raych01,14058,18,19,283,0,0,0,51,843,259,128,123,230,29.31,18.0
raydocu01,1958,8,4,31,20,2,1,1,403,118,54,61,85,3.62,4.0
rayfa01,1910,4,10,21,16,11,0,0,422,146,56,49,35,3.58,0.0
rayji01,17728,43,30,308,20,1,0,25,1853,541,247,271,407,35.720000000000006,37.0
rayke01,4005,2,1,82,0,0,0,5,237,89,45,44,50,13.26,4.0
raymobu01,11449,45,57,136,95,57,9,2,2564,724,236,282,401,16.36,0.0
raymocl01,23585,46,53,449,7,2,0,83,2163,711,293,225,497,57.080000000000005,54.0
raymoha01,1889,1,0,1,1,1,0,0,27,8,1,11,1,1.0,0.0
rayro01,4019,1,2,7,4,0,0,0,84,25,13,11,16,6.890000000000001,2.0
rayro02,10080,35,38,116,113,1,1,0,1849,562,277,272,739,23.4,13.0
raziaba01,3947,1,2,15,0,0,0,1,65,21,15,9,9,11.88,2.0
reaco01,4031,7,7,26,25,0,0,0,403,131,70,55,106,9.24,4.0
reagari01,1903,0,2,3,2,2,0,0,54,40,12,7,7,6.0,0.0
reamebr01,12017,7,13,101,26,0,0,0,654,226,128,118,204,59.85,11.0
reardje01,33776,73,77,880,0,0,0,367,3397,1000,397,358,877,59.29,65.0
reardje02,3772,0,2,2,2,1,0,0,30,15,10,9,0,24.75,0.0
rearich01,2015,0,0,5,0,0,0,0,9,6,4,2,4,12.0,0.0
reberfr01,9850,14,15,148,37,5,0,8,1166,404,195,197,258,21.57,16.0
reccijo01,3765,4,6,14,10,9,1,0,297,116,33,22,31,5.279999999999999,0.0
recciph01,7542,6,12,27,17,15,0,1,538,179,65,38,56,23.25,0.0
reckean01,2013,0,0,1,0,0,0,0,3,1,2,1,0,18.0,0.0
reddiph01,3825,2,1,4,3,2,0,0,84,33,16,12,10,11.719999999999999,0.0
redditi01,18044,37,57,179,144,1,0,0,2467,889,452,337,552,97.08999999999999,25.0
redfepe01,13853,42,48,170,111,9,1,3,2142,764,360,306,426,33.91,10.0
redmama01,20035,68,85,219,203,12,2,0,3716,1364,668,407,747,69.0,19.0
redmoto01,8054,5,8,67,16,0,0,1,514,167,81,62,151,25.669999999999998,8.0
reedad01,18133,19,27,465,0,0,0,125,1376,428,180,119,469,34.21,23.0
reedbo01,3939,2,4,24,5,0,0,2,183,63,28,22,35,6.7,0.0
reedch01,2015,0,0,2,0,0,0,0,12,6,2,1,1,4.5,0.0
reedco01,6051,2,11,39,18,0,0,1,325,123,68,53,102,16.43,5.0
reedebi01,1949,1,1,21,1,0,0,0,101,33,19,30,21,5.08,0.0
reedev01,4027,0,2,48,0,0,0,0,167,67,26,20,43,8.42,1.0
reedho01,21615,26,29,229,35,3,1,9,1546,510,213,208,268,33.22,36.0
reedje01,19853,20,19,238,12,0,0,18,1438,477,210,172,248,51.03,25.0
reedri01,31933,93,76,273,245,14,7,1,4637,1601,692,285,970,83.43,28.0
reedro01,37525,146,140,751,236,55,8,103,7432,2374,953,633,1481,67.19,124.0
reedst01,31978,49,44,833,0,0,0,18,2612,811,351,285,630,62.290000000000006,46.0
reesst01,1918,1,0,2,0,0,0,0,6,3,0,4,1,0.0,0.0
